nama_product,brand,shop_id,shop_city,isOfficial,isVerified,price,terjualCount,ratingAverage,viewCount,likedCount,jenis
kedai tukang - a&g hand moisturizer gel with antiseptic 250gr / hand sanitizer tutup random,A&G,140657497,KAB. SIDOARJO,False,True,100000,408,4.91,6,68,Moisturizer
bisa cod vinkkatory usb humidifier nano mist sprayer moisturizer 30ml - dht117 putih,Others,12258522,KOTA JAKARTA BARAT,False,False,27799,407,4.81,443,289,Moisturizer
clean &  clear essential moisturizer 50ml,Others,4400248,KAB. BANDUNG,False,False,15300,407,4.83,110,210,Moisturizer
moreskin lipstik moisturizer nasa,Moreskin,111832675,KAB. MAGETAN,False,False,40000,407,5.0,93,3,Moisturizer
moisturizer cream whitening  glafidsya  skincare  kosmetik,Glafdisya Medika,116310944,KOTA TANGERANG SELATAN,False,True,180000,406,4.9,927,229,Moisturizer
@ drw skincare 100% original bpom cream siang sunscreen  moisturizer collagen facial wash,DRWSkincare,50637097,KAB. CIREBON,False,True,90000,405,4.77,386,94,Moisturizer
pelembab moisturizer whitening antiaging perawatan muka jerawat elone serum wajah glowing pemutih,Others,445475945,KAB. KEDIRI,False,False,99000,405,5.0,37,7,Moisturizer
share 3 ml 5ml share in jar make over powerskin water charge liquid glow moisturizer,Make over,3396592,KOTA BANDUNG,False,False,13483,405,4.93,828,156,Moisturizer
vaseline repairing jelly 100ml / moisturizer / pelembab,Vaseline,114789399,KAB. TANGERANG,True,False,44499,405,4.94,1120,289,Moisturizer
cetaphil pro ad derma skin restoring body moisturizer 295ml,Cetaphil,4543912,KOTA SURABAYA,False,True,229500,404,4.94,330,208,Moisturizer
bnyu putih toner moisturizer 100 ml,B'nYu,286076867,KAB. JEPARA,False,True,30000,402,5.0,22,0,Moisturizer
somethinc ceramic skin saviour bpom moisturizer gel original,Somethinc,244261159,KOTA SURABAYA,False,False,165000,402,4.81,1109,33,Moisturizer
the body shop drops of youth cream moisturizer 50ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,459000,402,4.97,1691,329,Moisturizer
hiqween moisturizer smoothie cream krim wajah skincare bpom garansi 100% ori,Hiqween,8148545,KAB. BOGOR,False,True,105000,401,4.93,2149,452,Moisturizer
moisturizer juice ms glow yuzu watermelon cactus original tested,Ms Glow,40929744,KAB. KARAWANG,False,True,25000,401,4.97,444,10,Moisturizer
ms glow hyrating juice moisturizer original,Ms Glow,449016924,KOTA BANDUNG,False,False,148000,400,5.0,55,7,Moisturizer
wardah hydrating moisturizer cream whit aloe vera 40ml,Wardah,139557549,KAB. BOGOR,False,True,17200,400,4.92,534,469,Moisturizer
qiansoto peel off masque honey moisturizer and nourishing facial mask 35ml 1 box : 6 sachet,Qiansoto,39000150,KOTA JAKARTA PUSAT,True,False,43500,398,4.91,87,103,Moisturizer
viva white moisturizer with soybean,Viva Cosmetics,255024673,KOTA SURABAYA,True,False,4401,398,4.9,1149,90,Moisturizer
bisa cod wardah purifying moisturizer gel witch hazel,Wardah,94987472,KOTA BOGOR,False,True,16600,397,4.88,243,117,Moisturizer
cerave am pm facial moisturizing lotion niacinamide spf 30 moisturizer day night cream 89ml 60ml,Others,137785783,KOTA JAKARTA SELATAN,False,True,259000,397,4.89,617,720,Moisturizer
moisturizer clear lip gloss transparent liquid lipstick winter protect lips plumper makeup lipgloss,Others,139269017,Luar Negeri,False,False,19741,397,4.84,0,87,Moisturizer
pigeon moisturizer pelembab 20ml,Pigeon,12153676,KOTA BANDUNG,False,False,17500,397,4.87,96,266,Moisturizer
focallure new arrival matte liquid lipstick 14 colors long lasting moisturizer lip gloss,Others,64504043,Luar Negeri,False,False,45466,396,4.84,1,101,Moisturizer
sukin signature facial moisturizer  moisturizer 50ml,Sukin,2836441,KAB. SUKOHARJO,False,True,56000,396,4.91,4203,652,Moisturizer
✨star✨ citra green tea anti acne moisturizer 40g,Citra,26965619,KOTA SURABAYA,False,True,30075,393,4.91,397,143,Moisturizer
ori 100% hada labo gokujyun ultimate moisturizer lightening lotion 100ml  hada labo garis hijau,Others,51497211,KOTA JAKARTA BARAT,False,False,39000,392,4.94,100,126,Moisturizer
otwoo 12pcs plum blossom lipstick nude rich color waterproof moisturizer,O.Two.O,149494900,KOTA JAKARTA PUSAT,False,False,19000,392,4.86,152,112,Moisturizer
the body shop new formulation vitamin e moisture cream moisturizer 100ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,329000,392,4.91,2552,420,Moisturizer
hydrating juice ms glow revitalizing juice moisturizer yuzu watermelon,Ms Glow,288557040,KAB. LAMONGAN,False,False,98000,391,4.91,1711,28,Moisturizer
baru vaseina lip therapy / lips moisturizer / lipbalm / hydrating nourishing refresing lipbalm,Others,69437243,KOTA JAKARTA UTARA,False,False,7820,390,4.73,96,82,Moisturizer
marcks pelembab mouisturizer 30 gr original 30 gr,Marcks,69323179,KOTA DEPOK,False,False,18000,390,4.95,190,83,Moisturizer
marina bright & fresh face moisturaizer 25 ml,Marina,25213130,KAB. CIAMIS,False,True,11500,390,4.89,151,192,Moisturizer
nuvo hand sanitizer anti bacterial 50ml biru with extra moisturizer,Others,79585160,KAB. KARANGANYAR,False,True,6000,390,4.91,13,11,Moisturizer
hadalabo gokujyun all variants ultimate moisturizer moisturizing lotion light lotion milk cleansing,Hada Labo,235418174,KOTA PALEMBANG,False,False,22000,389,4.98,1652,103,Moisturizer
mikagi cetaphil pro ad derma skin restoring body moisturizer 295ml,Cetaphil,7259880,KOTA JAKARTA UTARA,False,False,230000,389,4.93,78,110,Moisturizer
theraskin moisturizer cream,Theraskin,27340525,KOTA TANGERANG,False,True,20064,389,4.91,72,17,Moisturizer
wardah aloe hydramild moisturizer cream 40ml / pelembab wajah / moisturizer cream wardah,Wardah,114789399,KAB. TANGERANG,True,False,20700,389,4.84,385,399,Moisturizer
recommended moisturizer hydrabank urbanderma pelembab wajah sehat kenyal lembut aman bumil busui,Others,57072434,KOTA JAKARTA UTARA,False,True,100000,388,5.0,120,36,Moisturizer
moisturizer saffron  pelembab wajah saffron alami 15 gram by girl house,Saffron,321770087,KOTA JAKARTA SELATAN,False,True,15000,387,4.75,710,113,Moisturizer
wardah perpect bright moisturizer  20ml,Wardah,6446753,KOTA BEKASI,False,True,18430,386,4.91,426,129,Moisturizer
beauty scrub viral with moisturizer rk,RK Glow,23361574,KOTA JAKARTA BARAT,False,True,63700,385,4.89,138,112,Moisturizer
marcks moisturizer pelembab 30gr,Marcks,26541712,KOTA SURABAYA,False,True,15999,385,4.95,949,34,Moisturizer
theraskin suncare with moisturizer  krim siang normal,Theraskin,36136698,KAB. BATANG,False,False,40000,385,4.92,134,19,Moisturizer
brunbrun paris hand gel moisturizer 30ml,BrunBrun Paris,56759379,KOTA TANGERANG,True,False,19900,384,4.77,507,552,Moisturizer
pixy white-aqua brightening moisturizer 50gr,Pixy,30896567,KAB. KARANGANYAR,False,False,61500,384,4.91,244,140,Moisturizer
safi age defy cream cleanser deep moisturizer 150ml,Safi,75932165,KAB. KLATEN,False,True,58000,384,4.94,198,107,Moisturizer
md glowing soothing & moisturizer gel,Others,98061713,KAB. BANDUNG,True,False,105000,382,4.94,427,139,Moisturizer
wardah perfect bright moisturizer,Wardah,44711806,KAB. BANYUWANGI,False,True,21465,381,4.92,241,50,Moisturizer
wardah acnederm night treatment moisturizer 40ml,Wardah,45687268,KOTA SURABAYA,False,True,25600,380,4.87,256,68,Moisturizer
wardah perfect bright moisturizer spf 28,Wardah,56139843,KOTA YOGYAKARTA,False,True,20500,380,4.93,250,58,Moisturizer
ella skincare strawberry body cream & moisturizer,Ella,95154428,KOTA SURAKARTA (SOLO),True,False,38000,379,4.92,1465,157,Moisturizer
loreal men hydra energetic / white activ moisturizer 50 ml,Others,52382456,KOTA JAKARTA TIMUR,False,True,112000,379,4.89,374,237,Moisturizer
marcks moisturizer 30gr,Marcks,190080704,KOTA SURABAYA,False,True,16999,378,4.93,57,33,Moisturizer
sukin facial moisturiser 50ml,Sukin,102101116,KOTA BANDUNG,False,False,49000,378,4.93,1605,383,Moisturizer
emina bright stuff moisturizer cream,Emina,4121678,KOTA BOGOR,False,False,18450,377,4.89,872,45,Moisturizer
beauty aloe vera waterproof lip gloss moisturizer transparent color liquid lips lipstick,Others,300053546,Luar Negeri,False,True,10487,376,4.74,209,256,Moisturizer
wardah nature daily moisturizer hydramild aloe / witch hazel,Wardah,44711806,KAB. BANYUWANGI,False,True,17010,376,4.91,308,70,Moisturizer
✨star✨ pixy white aqua brightening moisturizer 18g,Pixy,26965619,KOTA SURABAYA,False,True,34800,375,4.95,1417,280,Moisturizer
haum face on moisturizer 30 gr x 1,Others,344731863,KOTA JAKARTA SELATAN,True,False,138000,375,4.88,3740,678,Moisturizer
the saem perfumed hand moisturizer -apple blossom-,The Saem,58386356,KOTA JAKARTA BARAT,True,False,49770,375,4.95,350,457,Moisturizer
auraku - moisturizer cream - 125 gr,Others,69565946,KOTA BANDUNG,False,False,37000,374,4.91,301,13,Moisturizer
putri moisturizer conditioner 450ml,Putri,53698818,KAB. BEKASI,False,True,17175,374,4.93,766,67,Moisturizer
safi dermasafe day moisturiser 50 gr + safi dermasafe gel cleanser 100 gr,Others,63823668,KOTA JAKARTA UTARA,True,False,133900,374,4.89,2321,441,Moisturizer
makeover powerskin radiant tinted moisturizer,Make Over,4136075,KAB. SIDOARJO,False,False,109560,373,4.86,462,581,Moisturizer
nivea men creme tin moisturizer / cream wajah tubuh dan tangan,Nivea,37047080,KOTA SURABAYA,False,True,23500,373,4.77,3109,101,Moisturizer
somethinc ceramic skin saviour moisturizer gel,Somethinc,285069025,KOTA BEKASI,False,True,169000,373,4.98,616,44,Moisturizer
marina moisturizer,Marina,100278520,KOTA BANDUNG,False,True,10750,371,4.89,747,72,Moisturizer
ms glow juice moisturizer,Ms Glow,5610674,KOTA MEDAN,False,False,110000,371,4.69,1160,35,Moisturizer
satto hand and body whitening goat milk tripel moisturizer 200ml,Others,57065314,KOTA JAKARTA TIMUR,False,True,75000,370,4.84,321,101,Moisturizer
wardah aloe hydramild moisturizer cream,Wardah,8575059,KOTA SERANG,False,True,15600,370,4.94,82,112,Moisturizer
wardah perfect bright moisturizer spf 28,Wardah,102101116,KOTA BANDUNG,False,False,21250,370,4.93,104,72,Moisturizer
saniye  transparan lip balm moisturizer pelembab bibir lip repair makeup skin care lip oil/lip tint/minyak bibir transparan l1174,Saniye,187093145,Luar Negeri,False,True,21072,369,4.81,21,275,Moisturizer
wardah witch hazel purifying moisturizer gel 40ml,Wardah,12153676,KOTA BANDUNG,False,False,18500,369,4.91,43,172,Moisturizer
cetaphil pro ad derma skin restoring moisturizer isi 295 ml,Cetaphil,22175724,KOTA JAKARTA SELATAN,False,False,232000,368,4.93,51,86,Moisturizer
pixy white aqua brightening moisturizer,Pixy,3948077,KOTA MEDAN,False,False,32000,368,4.92,434,58,Moisturizer
moisturizer facial cleanser mia glansie,Glansie Beautycare,42282368,KAB. TEGAL,False,False,45000,367,4.95,187,15,Moisturizer
emina moist in a bottle moisturizer,Emina,822389,KOTA JAKARTA BARAT,False,True,23375,366,4.92,375,237,Moisturizer
safi age defy deep exfoliator moisturizer day night gold water cleanser,Safi,15465018,KOTA CIREBON,False,True,23700,366,4.76,87,161,Moisturizer
wardah perfect bright moisturizer spf 28,Wardah,119147007,KOTA BANDAR LAMPUNG,False,True,18750,366,4.94,262,44,Moisturizer
daily protection face moisturizer spf 20 by mama’s choice  pelembab kulit wajah kering ibu hamil,Others,55269117,KOTA SURABAYA,False,True,99000,365,4.93,1328,89,Moisturizer
serum pemutih wajah muka pelembab moisturizer herbal beauty skincare bpom halal,Others,449738492,KOTA PEKANBARU,False,False,99075,365,4.9,15,10,Moisturizer
eva mulia non oily skin moisturizer 60ml - pelembab wajah,Eva Mulia,159545718,KOTA JAKARTA SELATAN,False,True,38000,362,4.96,633,66,Moisturizer
biokos white n clear silky white moisturizer,Biokos,34904037,KOTA JAKARTA TIMUR,True,False,58800,361,4.85,1102,487,Moisturizer
✨star✨ wardah acnederm day moisturizer 40ml,Wardah,26965619,KOTA SURABAYA,False,True,26560,360,4.95,147,46,Moisturizer
free spatula runaskin tamanu all day moisturizer original bpom,Others,20154938,KOTA SEMARANG,False,True,39000,360,4.9,16665,502,Moisturizer
hada labo gokujyun ultimate moisturizer  gokujyun  alpha,Hada Labo,3299068,KOTA JAKARTA BARAT,False,True,32700,360,4.93,898,203,Moisturizer
isi 3 vaseline  healthy lotion 100ml / moisturizer / hand and body,Vaseline,114789399,KAB. TANGERANG,True,False,42240,360,4.81,597,321,Moisturizer
pixy white aqua brightening moisturizer day cream 50gr,Pixy,7965656,KAB. SRAGEN,False,True,61500,360,4.86,175,104,Moisturizer
pure bb soothing moisturizer cream  100gram dan 200gram,Pure Baby,184643521,KOTA JAKARTA BARAT,False,True,83160,360,4.95,208,72,Moisturizer
nuvo hand sanitizer anti bacterial 50ml hijau with extra moisturizer,Others,79585160,KAB. KARANGANYAR,False,True,6000,359,4.93,0,16,Moisturizer
wardah perfect bright lightening moisturizer,Wardah,24079064,KOTA SERANG,False,True,18500,359,4.94,280,31,Moisturizer
cetaphil daily facial moisturizer spf 15 / pa ++ face 118ml,Cetaphil,19583262,KAB. TANGERANG,False,False,153900,358,4.83,93,345,Moisturizer
ramadhan sale‼️ nature republic aloe vera 92% soothing gel - 300ml,Others,214972859,KOTA TANGERANG,False,True,42500,358,4.78,5758,125,Moisturizer
olay regenerist whip active moisturiser krim 10g,Olay,62565795,KAB. TANGERANG,False,True,65000,357,4.85,148,177,Moisturizer
serum wajah pemutih wajah pelembab moisturizer mencerahkan dan menghaluskan kulit,Others,15591597,KAB. SEMARANG,False,False,99000,355,5.0,69,1,Moisturizer
cod  share  cetaphil share in jar gentle skin oily skin cleanser daily moisturizer spf 15 cream,Cetaphil,56064791,KOTA MALANG,False,False,7200,353,4.78,2149,128,Moisturizer
ponds ponds juice collection moisturizer sheet mask facial wash,Pond's,134373360,KOTA JAKARTA UTARA,False,True,13000,353,4.93,1536,166,Moisturizer
wardah aloe hydramild moisturizer cream,Wardah,8470261,KAB. SRAGEN,False,True,15700,353,4.86,102,106,Moisturizer
sariayu putih langsat moisturizer - 35 gram,Sariayu,6750990,KAB. MOJOKERTO,False,True,20900,352,4.9,121,127,Moisturizer
the body shop seaweed oil control lotion spf15 moisturizer 50ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,259000,352,4.8,1479,1127,Moisturizer
wardah acnederm night treatment moisturizer 40ml,Wardah,129592608,KOTA SURABAYA,False,True,26600,352,4.95,159,56,Moisturizer
cetaphil pro ad derma skin restoring moisturizer 295ml galderma,Cetaphil,67103986,KOTA MEDAN,False,True,237000,351,4.99,134,96,Moisturizer
 kecil  pixy white aqua brightening moisturizer  day cream  18gr,Pixy,12153676,KOTA BANDUNG,False,False,34900,350,4.9,130,193,Moisturizer
dist resmi saffron moisturizer 100% organik by aisyariz beauty isi 10 ml,Others,162404620,KOTA PALANGKA RAYA,False,False,25000,350,4.91,120,12,Moisturizer
ms glow hydrating juice moisturizer,Ms Glow,148632208,KOTA MALANG,False,False,115000,350,4.91,192,78,Moisturizer
emina bright stuff moisturizer / pelembab,Emina,6044993,KOTA SURAKARTA (SOLO),False,False,22000,349,4.72,331,188,Moisturizer
ponds glow up instabright illuminating moisturizer cream 20gram,Pond's,6692059,KAB. KARANGANYAR,False,True,21480,349,4.84,171,171,Moisturizer
original pure bb soothing moisturizer cream bpom / soothing cream pure baby / ledi mart,Pure Baby,91321615,KOTA JAKARTA BARAT,False,True,83180,348,4.84,22,71,Moisturizer
wardah perfect bright lightening moisturizer,Wardah,3167489,KOTA TASIKMALAYA,False,True,21250,348,4.94,42,85,Moisturizer
promo murah marina bright & fresh moisturizer,Marina,70376683,KOTA CIREBON,False,True,10300,347,4.84,628,112,Moisturizer
share cetaphil daily facial moisturizer with sunscreen broad spectrum spf 15,Cetaphil,58042531,KOTA JAKARTA UTARA,False,False,12400,347,4.85,639,117,Moisturizer
somethinc ceramic skin saviour moisturizer gel 25ml / 50ml,Somethinc,93686268,KOTA TANGERANG,False,True,143650,347,4.95,7404,271,Moisturizer
cetaphil daily facial moisturizer spf 15 spf15 118ml 10ml 10 ml,Cetaphil,5579788,KAB. BOGOR,False,False,34000,346,4.8,54,445,Moisturizer
kitoderm sensitive moisturizer,Kitoderm,26916029,KOTA TANGERANG,False,False,21930,344,5.0,96,15,Moisturizer
olay regenerist whip active moisturizer krim 50g,Olay,62565795,KAB. TANGERANG,False,True,179000,344,4.88,534,135,Moisturizer
wardah nature daily witch hazel purifiying moisturizer gel 40ml 100% original,Wardah,223619209,KOTA PALEMBANG,False,True,15250,344,4.89,804,46,Moisturizer
wardah perfect bright moisturizer spf 28 uv a/ uv b filter 20 ml,Wardah,94141511,KOTA BOGOR,False,True,20000,344,4.96,66,37,Moisturizer
oil moist wardah perfect bright moisturizer oil spf 28 - 20ml,Wardah,15465018,KOTA CIREBON,False,True,19500,343,4.91,95,41,Moisturizer
safi malaysia  safi youth radiance serum infused moisturizer 40gr,Safi,1358473,KOTA BEKASI,False,True,209000,343,4.99,316,86,Moisturizer
sukin facial moisturiser 125ml,Sukin,102101116,KOTA BANDUNG,False,False,108500,343,4.93,369,624,Moisturizer
bayar di tempatmaycreate lip gloss moisturizer lipstick 38g cosmetic beauty gloss（grosir 10 harga satuan rp14100）,Others,45371633,Luar Negeri,False,False,24069,342,4.68,1,206,Moisturizer
hydrating juice moisturizer msglow,Others,43837811,KOTA BLITAR,False,False,150000,342,4.94,495,31,Moisturizer
new kelo-cote silicone gel surgical scar repair gel 15g moisturizer scar cream wrinkles,Kelo-Cote,143027774,Luar Negeri,False,False,40030,342,4.72,285,74,Moisturizer
red-a moisturizer,Red-A,18233004,KOTA JAKARTA TIMUR,True,False,5950,342,4.84,320,347,Moisturizer
simple hydrating light moisturizer 125ml,Others,11686137,KOTA CIMAHI,False,False,134800,342,4.91,722,547,Moisturizer
cetaphil pro ad derma skin restoring body moisturizer 295ml / body lotion / pelembab kulit kering,Cetaphil,121791179,KAB. TANGERANG,True,False,292500,341,4.89,1611,347,Moisturizer
focallure newest liquid lipstick moisturizer lip gloss long-lasting nutritious lip tint,Others,64504043,Luar Negeri,False,False,226185,340,4.91,0,466,Moisturizer
43gr & 24gr ultima ii delicate translucent face powder with moisturizer,Others,45951055,KOTA JAKARTA PUSAT,False,False,103600,339,4.93,476,77,Moisturizer
moisturizer marcks 30gr,Marcks,34446064,KOTA JAKARTA BARAT,False,False,15900,339,4.93,139,57,Moisturizer
original nivea soft moisturizer uk 100 ml / 50 ml / 25 ml,Nivea,56382043,KOTA MAKASSAR,False,False,9500,339,4.9,953,195,Moisturizer
❤️glamouroseshop❤️ wardah acnederm day moisturizer gel spf 15 40 ml,Wardah,29291937,KOTA TASIKMALAYA,False,True,24640,338,4.79,140,102,Moisturizer
sabun pemutih ev beauty/moisturizer body soap,Others,346722855,KAB. SIDOARJO,False,False,27000,337,5.0,72,1,Moisturizer
pixy white aqua brightening sleeping mask  moisturizer 18gr 50 gr,Pixy,11868573,KOTA JAKARTA BARAT,False,True,36500,336,4.95,1178,155,Moisturizer
pure bb soothing moisturizer cream 200gr,Purebaby,39421875,KOTA JAKARTA BARAT,True,False,159500,336,4.95,1972,452,Moisturizer
suncare with moisturizer theraskin,Theraskin,26404574,KOTA MADIUN,False,False,18876,336,4.89,44,7,Moisturizer
wardah perfect bright moisturizer 20gr,Wardah,100278520,KOTA BANDUNG,False,True,21500,335,4.82,42,77,Moisturizer
✨buy 3 get 🆓 gift✨serum castor / glow oil glowroura anti aging acne glowing white & moisturizer,Others,48830446,KOTA PALANGKA RAYA,False,True,9999,333,4.69,803,305,Moisturizer
hand sanitizer  moisturizer termurah diskon ramadhan 100ml ready stock langsung kirim,Others,90016558,KOTA JAKARTA BARAT,False,True,7500,333,4.93,46,42,Moisturizer
moisturizer toner / toner whitening bpom/ pencerah wajah,Glansie Beautycare,24812138,KAB. KLATEN,False,False,32000,333,4.85,60,17,Moisturizer
nuvo hand sanitizer anti bacterial 250ml hijau with extra moisturizer,Others,79585160,KAB. KARANGANYAR,False,True,21000,333,4.89,24,35,Moisturizer
viva pelembab wajah sebelum make up 30 ml  moisturizer make up  anabellahop,Viva Cosmetics,3100574,KOTA JAKARTA BARAT,False,True,6688,333,4.84,194,150,Moisturizer
50ml clean & clear essentials moisturizer,Clean & Clear,30896567,KAB. KARANGANYAR,False,False,16000,332,4.88,495,150,Moisturizer
ms glow juice moisturizer original,Ms Glow,13251386,KOTA SUKABUMI,False,True,150000,332,4.95,869,118,Moisturizer
wardah nature daily witch hazel purifying moisturizer gel 40ml,Wardah,9404660,KAB. SRAGEN,False,True,15700,332,4.85,400,93,Moisturizer
wardah perfect bright moisturizer spf 28,Wardah,193313029,KOTA SEMARANG,False,True,20000,332,4.92,731,45,Moisturizer
kosme hand sanitizer / hand moisturizer 60ml,Others,141176132,KOTA JAKARTA UTARA,False,True,15000,331,4.77,61,22,Moisturizer
natural detox oxygen charcoal bubble face mask moisturizer oil control blackhead removal facial mask,Others,66406573,Luar Negeri,False,False,19076,331,4.77,4,603,Moisturizer
reseller resmi 10ml saffron moisturizer aisyariz beauty,Aisyariz Beauty,10932266,KOTA BANJARMASIN,False,False,22500,331,5.0,220,19,Moisturizer
olay white radiance advanced whitening moisturiser 50 g,Olay,69136466,KOTA BEKASI,False,True,115900,330,4.85,60,127,Moisturizer
seger snow moisturizer cream botol kaca,Seger Snow,6433630,KAB. BANDUNG,False,False,5890,330,4.88,978,41,Moisturizer
viva skin food cream 22gr  pelembab moisturizer wajah  anabellashop,Viva Cosmetics,3100574,KOTA JAKARTA BARAT,False,True,6599,330,4.9,141,91,Moisturizer
egyptian magic cream all multi purpose cream 10 gr  healing & moisturizer ,Others,7890277,KOTA TANGERANG,False,False,65000,329,4.9,164,127,Moisturizer
promo wardah perfect bright moisturizer spf28 20ml,Wardah,44337059,KOTA BANDUNG,False,False,21500,329,4.81,333,72,Moisturizer
ms glow juice moisturizer / hydrating juice  watermelon yuzu cactus & grape seed,Ms Glow,237482249,KOTA SURABAYA,False,True,110000,327,4.93,637,25,Moisturizer
azarine easy white herbal moisturizer serum  20ml,Others,51237157,KOTA SURAKARTA (SOLO),False,True,21150,326,4.89,385,63,Moisturizer
cetaphil gentle skin cleanser 125 ml / pembersih wajah / moisturizer original 100% / bpom,Cetaphil,185943783,KAB. TANGERANG,True,False,85976,326,4.8,266,290,Moisturizer
original pelembab inez exclusive all day facial moisturizer,Inez,8175160,KOTA JAKARTA TIMUR,False,False,55000,326,4.82,77,202,Moisturizer
sariayu moisturizer mawar  jeruk 35ml,Sariayu,53698818,KAB. BEKASI,False,True,8755,326,4.94,308,39,Moisturizer
azarine easy white herbal moisturizer serum 20ml,Azarine,133031219,KOTA BANJARMASIN,False,True,18500,325,4.92,1347,94,Moisturizer
ready stock raecca lippie serum/ moisturizer jelly centella,Raecca Beauty Care,4530676,KAB. WONOSOBO,False,False,42000,325,4.94,181,162,Moisturizer
viva white moisturizer 30ml original bpom / pelembab wajah viva by ailin,Viva,4923979,KOTA BOGOR,False,True,4409,325,4.85,468,51,Moisturizer
emina ms pimple series  face wash toner moisturizer acne gel,Emina,175205239,KAB. BLITAR,False,True,14875,324,4.92,2037,140,Moisturizer
azarine easy white herbal moisturizer serum  serum glowing  20ml,Others,12355221,KAB. KARANGANYAR,False,True,21500,323,4.9,277,92,Moisturizer
simple perawatan kulit wajah water boost hydrating booster 25 ml,Simple,273938255,KOTA JAKARTA BARAT,False,True,61000,323,4.89,713,254,Moisturizer
serum moisturizer pelembab pemutih dan pencerah wajah glowing,Others,434130497,KAB. SEMARANG,False,False,48000,322,0.0,0,1,Moisturizer
wardah acnederm day moisturizer 40ml spf 15,Wardah,129592608,KOTA SURABAYA,False,True,27200,322,4.92,119,68,Moisturizer
cetaphil gentle skin cleanser 500 ml / 500ml pembersih wajah / moisturizer original 100% / bpom,Cetaphil,145846007,KOTA TANGERANG,False,True,138000,321,4.88,703,2799,Moisturizer
nuvo hand sanitizer 250ml anti bacterial extra moisturizer bottle pump,Others,75458106,KAB. SLEMAN,False,False,21999,321,4.8,193,51,Moisturizer
wardah acnederm day moisturizer,Wardah,5896516,KOTA BOGOR,False,True,27500,321,4.91,49,106,Moisturizer
emina bright stuff series face wash toner moisturizer tone up loose powder,Emina,14175065,KOTA SEMARANG,False,False,12200,320,4.84,1246,57,Moisturizer
the saem perfumed hand moisturizer -acacia-,The Saem,58386356,KOTA JAKARTA BARAT,True,False,49770,320,4.92,433,418,Moisturizer
aqua+ series radiance intensive essence 30ml + bright up moisturizer 30ml,Aqua+ Series,6609576,KOTA JAKARTA UTARA,False,True,964000,319,5.0,89,59,Moisturizer
pigeon pelembab moisturizer for all skin types 20 ml,Pigeon,9941003,KOTA JAKARTA BARAT,False,False,20900,319,4.88,101,226,Moisturizer
sabun pemutih pembersih wajah muka glowing antiaging moisturizer,Others,434130497,KAB. SEMARANG,False,False,16000,319,0.0,0,1,Moisturizer
the body shop green tea & lemon mattifying moisturizer 100ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,229000,319,4.82,1546,600,Moisturizer
aishaderm moisturizer facial wash,Others,70606582,KAB. BANTUL,False,False,20625,318,4.83,300,28,Moisturizer
azarine c white lightening serum body c 2 in 1 scrub mask night moisturizer body serum eyeluminate,Others,21222010,KOTA SURABAYA,False,False,27300,318,4.95,2688,240,Moisturizer
cosmo med cosmomed hand sanitizer moisturizer 500 ml anti corona virus,Cosmo Med,30743281,KOTA JAKARTA UTARA,True,False,69900,318,4.92,524,343,Moisturizer
embryolisse lait creme concentre  moisturizer /makeup primer /moisturizing mask,Embryolisse,78755719,KOTA JAKARTA SELATAN,False,False,215000,318,4.96,391,236,Moisturizer
somethinc ceramic skin saviour moisturizer gel 25ml & 50ml,Somethinc,65157247,KOTA JAKARTA UTARA,False,False,147030,318,4.95,2528,157,Moisturizer
the body shop aloe soothing night cream moisturizer 50ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,239000,318,4.86,585,687,Moisturizer
a&g hand moisturizer gel dengan antiseptik hand sanitizer 70% alkohol,Others,64627802,KOTA SURABAYA,False,False,4500,317,4.91,150,52,Moisturizer
emina bright stuff series micellar face wash 50 toner moisturizer cr,Emina,7965656,KAB. SRAGEN,False,True,74183,317,4.87,752,476,Moisturizer
ertos niacinamide plus white aloevera brightening moisturizer,Erto's,184979646,KAB. TANGERANG,False,True,100000,317,4.89,1221,142,Moisturizer
safi age defy cream cleanser deep moisturizer 150 ml,Safi,427447654,KOTA SURABAYA,False,False,66000,317,5.0,21,0,Moisturizer
urban derma hydrabenk moisturizer,Others,17613321,KOTA TANGERANG SELATAN,False,True,100000,315,4.97,25,12,Moisturizer
musk by milano ashley hand & body moisturiser 500ml,Milano Ashley,29439608,KOTA BANDUNG,False,True,47100,314,4.84,96,219,Moisturizer
wardah aloe hydramild moisturizer cream 20 gr,Wardah,6692059,KAB. KARANGANYAR,False,True,16200,314,4.93,380,68,Moisturizer
clean and clear essentials moisturizer 50ml,Others,43633967,KAB. KEDIRI,False,True,16200,312,4.83,120,319,Moisturizer
safi dermasafe night moisturiser rehydrate & recover 50gr,Safi,39943822,KAB. BOGOR,False,True,108600,312,4.88,183,291,Moisturizer
wardah nature daily witch hazel purifying moisturizer gel & serum by ailin,Wardah,4923979,KOTA BOGOR,False,True,16448,312,4.89,972,103,Moisturizer
moisturizer marcks 30 gr ex 2022,Marcks,109625980,KOTA JAKARTA BARAT,False,True,17900,311,4.9,140,46,Moisturizer
pigeon moisturizer 20 ml,Pigeon,13247578,KOTA SURABAYA,False,True,18500,311,4.89,189,130,Moisturizer
